County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Sanpete ,UT,84621,Axtell,5.35,3.83,scattered clouds,4.86,1637417783,1637453399,-111.8243,39.0532
Santa Barbara ,CA,93013,Carpinteria,20.06,13.25,overcast clouds,15.15,1637419001,1637455875,-119.5183,34.4036
Santa Clara ,CA,94022,Los Altos,17.98,12.43,clear sky,14.53,1637420021,1637456107,-122.1258,37.3814
Santa Cruz ,AZ,85611,Elgin,17.79,12.57,clear sky,14.14,1637416503,1637454055,-110.5254,31.6598
Santa Cruz ,CA,95003,Aptos,18.1,12.95,clear sky,15.2,1637419910,1637456105,-121.8902,36.9797
Santa Fe ,NM,87010,Cerrillos,12.61,5.06,broken clouds,8.15,1637415917,1637452532,-106.1317,35.423
Santa Isabel Municipio,PR,00757,"""Santa Isabel""",26.63,22.32,clear sky,26.0,1637404471,1637444904,-66.4,17.97
Santa Rosa ,FL,32530,Bagdad,18.88,12.94,clear sky,15.09,1637410737,1637448543,-87.0315,30.5986
Sarasota ,FL,34223,Englewood,23.01,20.65,haze,22.42,1637409208,1637447829,-82.3599,26.9667
Saratoga ,NY,12822,Corinth,4.79,-1.09,overcast clouds,-0.8,1637409309,1637443636,-73.8369,43.2426
Sargent ,ND,58013,Cayuga,-1.61,-2.77,clear sky,-7.01,1637415479,1637448781,-97.4059,46.1326
Sarpy ,NE,68005,Bellevue,11.89,6.12,overcast clouds,8.25,1637414275,1637449267,-95.9099,41.1497
Sauk ,WI,53561,Merrimac,4.85,-0.88,clear sky,1.44,1637413127,1637447401,-89.6323,43.3855
Saunders ,NE,68003,Ashland,11.93,5.88,overcast clouds,7.29,1637414376,1637449397,-96.3904,41.0541
Sawyer ,WI,54828,Couderay,-2.1,-4.14,broken clouds,-3.52,1637413956,1637447369,-91.2918,45.838
Schenectady ,NY,12008,Alplaus,5.42,0.33,clear sky,1.78,1637409260,1637443715,-73.9002,42.8573
Schleicher ,TX,76936,Eldorado,18.56,16.64,scattered clouds,17.9,1637414024,1637451765,-100.5889,30.8667
Schley ,GA,31806,Ellaville,13.5,10.19,clear sky,10.96,1637410276,1637447694,-84.3039,32.239
Schoharie ,NY,13459,Sharon Springs,3.01,-1.45,overcast clouds,-2.24,1637409411,1637443896,-74.5919,42.7634
Schoolcraft ,MI,49817,Cooks,0.82,-3.38,overcast clouds,-4.88,1637412824,1637446216,-86.5307,45.8997
Schuyler ,IL,61452,Littleton,11.13,5.54,overcast clouds,9.06,1637412864,1637448138,-90.619,40.2339
Schuyler ,MO,63536,Downing,9.71,4.64,overcast clouds,6.89,1637413323,1637448519,-92.3694,40.4875
Schuyler ,NY,14805,Alpine,3.23,0.87,overcast clouds,-2.97,1637409859,1637444478,-76.7348,42.351
Schuylkill ,PA,17901,Pottsville,3.88,0.01,overcast clouds,0.1,1637409472,1637444613,-76.2123,40.684
Scioto ,OH,45629,Franklin Furnace,9.65,2.92,broken clouds,6.96,1637410755,1637446501,-82.8145,38.6282
Scotland ,MO,63432,Arbela,9.45,4.88,overcast clouds,8.77,1637413235,1637448432,-92.0047,40.4863
Scotland ,NC,28343,Gibson,11.91,4.93,broken clouds,7.27,1637409455,1637446249,-79.5839,34.7549
Scott ,AR,72841,Harvey,14.92,10.12,overcast clouds,11.15,1637412876,1637449636,-93.764,34.8762
Scott ,IA,52722,Bettendorf,7.36,4.81,broken clouds,6.39,1637413037,1637447905,-90.4942,41.5509
Scott ,IL,62610,Alsey,11.27,7.09,overcast clouds,8.89,1637412720,1637448193,-90.434,39.5606
Scott ,IN,47102,Austin,11.3,2.33,broken clouds,3.48,1637411488,1637447199,-85.7962,38.7478
Scott ,KS,67871,Scott City,9.83,6.82,overcast clouds,8.18,1637415079,1637450862,-100.9064,38.4823
Scott ,KY,40324,Georgetown,10.83,4.89,broken clouds,7.87,1637411114,1637446978,-84.5562,38.2117
Scott ,MN,55020,Elko New Market,2.78,-2.69,clear sky,0.38,1637414216,1637448086,-93.3269,44.5647
Scott ,MO,63736,Benton,11.06,6.8,broken clouds,7.91,1637412159,1637448338,-89.5664,37.0697
Scott ,MS,39074,Forest,14.69,10.3,scattered clouds,10.9,1637411529,1637448920,-89.4672,32.347
Scott ,TN,37732,Elgin,8.09,2.04,clear sky,2.62,1637410868,1637447248,-84.6063,36.3323
Scott ,VA,24244,Duffield,6.61,2.81,overcast clouds,4.71,1637410493,1637446772,-82.8337,36.7114
Scotts Bluff ,NE,69341,Gering,6.07,2.56,overcast clouds,4.15,1637416243,1637451022,-103.6629,41.822
Screven ,GA,30446,Newington,11.95,9.92,broken clouds,9.52,1637409640,1637446976,-81.4826,32.581
Scurry ,TX,79517,Fluvanna,19.64,18.94,few clouds,18.63,1637414385,1637451651,-101.103,32.853
Searcy ,AR,72639,Harriet,12.87,7.21,overcast clouds,10.19,1637412720,1637449187,-92.5042,35.9991
Sebastian ,AR,72901,Fort Smith,15.05,11.47,clear sky,11.36,1637413095,1637449728,-94.411,35.3653
Sedgwick ,CO,80737,Julesburg,7.53,1.61,broken clouds,1.62,1637415772,1637450818,-102.2575,40.9708
Sedgwick ,KS,67001,Andale,10.68,7.6,overcast clouds,8.63,1637414195,1637450176,-97.6366,37.7797
Seminole ,FL,32701,Altamonte Springs,22.12,18.45,scattered clouds,20.49,1637409156,1637447403,-81.365,28.6666
Seminole ,GA,39845,Donalsonville,15.98,13.77,clear sky,14.35,1637410273,1637447974,-84.8801,31.0505
Seminole ,OK,74830,Bowlegs,17.06,14.64,clear sky,14.92,1637413609,1637450298,-96.67,35.1462
Seneca ,NY,13148,Seneca Falls,6.07,3.4,overcast clouds,2.82,1637409964,1637444400,-76.7925,42.9094
Seneca ,OH,44802,Alvada,5.84,2.84,overcast clouds,1.64,1637411249,1637446277,-83.377,41.0463
Sequatchie ,TN,37327,Dunlap,9.8,2.85,overcast clouds,4.34,1637410931,1637447562,-85.3925,35.3842
Sequoyah ,OK,74435,Gore,14.99,12.18,overcast clouds,13.47,1637413286,1637449872,-95.1095,35.5418
Sevier ,AR,71823,Ben Lomond,17.23,15.57,few clouds,15.93,1637412828,1637449858,-94.1251,33.8115
Sevier ,TN,37738,Gatlinburg,7.89,1.84,clear sky,4.43,1637410519,1637447059,-83.4874,35.729
Sevier ,UT,84620,Aurora,6.72,3.75,scattered clouds,4.27,1637417791,1637453444,-111.9341,38.9222
Seward ,KS,67859,Kismet,8.73,7.27,overcast clouds,5.76,1637414851,1637450991,-100.7014,37.2042
Seward ,NE,68313,Beaver Crossing,9.57,4.8,overcast clouds,7.62,1637414551,1637449654,-97.2914,40.7887
Shackelford ,TX,76430,Albany,22.43,15.77,few clouds,17.63,1637413940,1637451239,-99.3196,32.719
Shannon ,MO,65438,Birch Tree,12.54,10.59,broken clouds,10.25,1637412607,1637448819,-91.5008,36.9476
Shannon ,SD,57794,Wounded Knee,4.75,1.91,broken clouds,1.6,1637416222,1637450503,-102.5411,43.3526
Sharkey ,MS,38721,Anguilla,13.05,11.69,broken clouds,10.46,1637411933,1637449171,-90.8316,32.9739
Sharp ,AR,72482,Williford,11.51,8.56,broken clouds,9.55,1637412483,1637448884,-91.3792,36.2453
Shasta ,CA,96001,Redding,17.58,7.71,clear sky,12.94,1637420550,1637455715,-122.4116,40.5605
Shawano ,WI,54107,Bonduel,2.13,-2.56,clear sky,-1.95,1637413069,1637446893,-88.4543,44.6992
Shawnee ,KS,66402,Auburn,10.31,8.04,clear sky,8.12,1637413920,1637449579,-95.8199,38.9167
Sheboygan ,WI,53001,Adell,4.78,0.51,overcast clouds,2.94,1637412780,1637446977,-88.0254,43.6151
Shelby ,AL,35007,Alabaster,13.01,7.08,clear sky,9.63,1637410990,1637448176,-86.7944,33.1934
Shelby ,IA,51446,Irwin,9.66,5.71,overcast clouds,5.15,1637414200,1637448997,-95.1919,41.7751
Shelby ,IL,61957,Windsor,8.7,6.79,overcast clouds,5.47,1637412257,1637447769,-88.5857,39.4302
Shelby ,IN,46110,Boggstown,5.91,0.73,clear sky,0.12,1637411635,1637447108,-85.9141,39.5666
Shelby ,KY,40003,Bagdad,10.75,4.74,overcast clouds,7.05,1637411243,1637447093,-85.0651,38.2608
Shelby ,MO,63434,Bethel,12.05,8.26,overcast clouds,8.48,1637413153,1637448528,-92.0316,39.8922
Shelby ,OH,45302,Anna,4.47,1.35,clear sky,1.6,1637411351,1637446574,-84.2103,40.4051
Shelby ,TN,38002,Arlington,13.07,8.02,clear sky,10.36,1637411959,1637448616,-89.7295,35.2752
Shelby ,TX,75935,Center,18.03,15.96,scattered clouds,16.78,1637412595,1637450120,-94.1869,31.7865
Shenandoah ,VA,22641,Strasburg,3.36,-2.1,overcast clouds,-1.46,1637409757,1637445374,-78.3913,39.0808
Sherburne ,MN,55308,Becker,1.73,-4.17,overcast clouds,-3.7,1637414495,1637448054,-93.841,45.4365
Sheridan ,KS,67740,Hoxie,10.01,6.91,overcast clouds,4.86,1637415098,1637450636,-100.4758,39.3322
Sheridan ,MT,59211,Antelope,1.97,1.62,overcast clouds,-3.25,1637417677,1637449967,-104.4529,48.6968
Sheridan ,ND,58430,Denhoff,0.34,-1.77,clear sky,-4.98,1637416442,1637449190,-100.263,47.5709
Sheridan ,NE,69335,Bingham,-0.98,-0.98,overcast clouds,-3.6,1637415896,1637450612,-102.0885,42.0211
Sheridan ,WY,82801,Sheridan,3.06,-0.82,clear sky,-2.2,1637417531,1637451318,-106.9648,44.7849
Sherman ,KS,67733,Edson,7.34,1.38,clear sky,0.82,1637415353,1637450883,-101.521,39.3579
Sherman ,NE,68817,Ashton,9.65,6.04,overcast clouds,5.1,1637414988,1637449943,-98.8034,41.2672
Sherman ,OR,97029,Grass Valley,3.97,-0.65,overcast clouds,2.11,1637420934,1637454532,-120.7478,45.3013
Sherman ,TX,79084,Stratford,13.74,8.03,overcast clouds,9.16,1637415043,1637451418,-101.9886,36.3335
Shiawassee ,MI,48414,Bancroft,3.68,1.43,overcast clouds,1.06,1637411720,1637446163,-84.1207,42.882
Shoshone ,ID,83802,Avery,0.53,0.53,overcast clouds,0.53,1637420131,1637452992,-115.866,47.2714
Sibley ,MN,55307,Arlington,3.08,-1.17,clear sky,0.87,1637414405,1637448257,-94.0762,44.6153
Sierra ,CA,95910,Alleghany,9.0,1.64,clear sky,2.44,1637420014,1637455501,-120.8483,39.4826
Sierra ,NM,87901,Truth Or Consequences,18.65,17.81,clear sky,16.54,1637415903,1637453092,-107.2669,33.1606
Silver Bow ,MT,59701,Butte,-1.08,-3.93,clear sky,-5.44,1637419104,1637452450,-112.5988,45.9979
Simpson ,KY,42134,Franklin,11.68,3.74,clear sky,5.63,1637411392,1637447666,-86.57,36.7254
Simpson ,MS,39044,Braxton,15.94,9.79,few clouds,12.67,1637411607,1637449082,-89.9672,32.0016
Sioux ,IA,51003,Alton,5.8,2.48,overcast clouds,1.3,1637414593,1637449001,-96.0173,42.9782
Sioux ,ND,58528,Cannon Ball,1.43,-2.38,clear sky,-3.18,1637416294,1637449499,-100.5975,46.3874
Sioux ,NE,69346,Harrison,2.33,-1.12,scattered clouds,-0.23,1637416435,1637450935,-103.8827,42.6872
Siskiyou ,CA,95568,Somes Bar,4.7,3.99,clear sky,1.81,1637420941,1637455830,-123.4634,41.4533
Sitka City and Borough,AK,99835,Sitka,2.94,2.94,light rain,-4.06,1637427274,1637455187,-135.3166,57.0514
Skagit ,WA,98221,Anacortes,7.56,4.32,clear sky,5.9,1637422003,1637454367,-122.6309,48.5004
Skagway Municipality,AK,99840,Skagway,-8.07,-8.07,light snow,-15.07,1637428146,1637454307,-135.3018,59.4685
Skamania ,WA,98610,Carson,7.72,3.02,overcast clouds,4.35,1637421277,1637454712,-121.8351,45.7493
Slope ,ND,58620,Amidon,2.66,-1.86,clear sky,-5.78,1637416947,1637450126,-103.2647,46.456
Smith ,KS,66932,Athol,10.88,10.03,overcast clouds,8.21,1637414786,1637450195,-98.9077,39.7719
Smith ,MS,39116,Mize,14.23,11.88,few clouds,13.36,1637411494,1637449006,-89.5741,31.8473
Smith ,TN,37030,Carthage,10.25,3.86,overcast clouds,4.84,1637411183,1637447578,-85.9517,36.2763
Smith ,TX,75701,Tyler,17.12,14.49,clear sky,16.51,1637412925,1637450321,-95.2922,32.3254
Smyth ,VA,24311,Atkins,4.49,-3.43,overcast clouds,0.04,1637410171,1637446408,-81.4048,36.8665
Snohomish ,WA,98012,Bothell,7.33,4.13,clear sky,4.72,1637421765,1637454398,-122.1972,47.8401
Snyder ,PA,17812,Beaver Springs,4.69,0.14,overcast clouds,1.32,1637409728,1637444848,-77.2318,40.7528
Socorro ,NM,87006,Bosque,15.28,10.19,overcast clouds,10.67,1637415959,1637452813,-106.8038,34.4996
Solano ,CA,95620,Dixon,17.02,12.86,clear sky,14.36,1637420094,1637455882,-121.8088,38.4403
Somerset ,MD,21817,Crisfield,6.1,2.77,overcast clouds,1.83,1637408989,1637444919,-75.8429,37.9845
Somerset ,ME,04478,Rockwood,0.52,-3.1,overcast clouds,-3.79,1637408816,1637442228,-69.8768,45.8641
Somerset ,NJ,07059,Warren,7.15,1.92,clear sky,3.67,1637409055,1637444213,-74.5105,40.6318
Somerset ,PA,15411,Addison,3.63,-2.89,broken clouds,-3.2,1637410084,1637445506,-79.3454,39.7476
Somervell ,TX,76043,Glen Rose,20.82,17.91,few clouds,19.09,1637413507,1637450925,-97.7629,32.2298
Sonoma ,CA,95425,Cloverdale,16.64,11.36,clear sky,13.51,1637420432,1637456119,-123.0074,38.7931
Southampton ,VA,23827,Boykins,5.04,1.09,overcast clouds,1.85,1637409124,1637445435,-77.1975,36.5951
Southeast Fairbanks Census Area,AK,99706,Fairbanks,-18.64,-32.26,clear sky,-27.17,1637433947,1637454573,-147.9377,64.8521
Spalding ,GA,30223,Griffin,10.16,5.47,clear sky,7.4,1637410392,1637447563,-84.2728,33.2549
Spartanburg ,SC,29301,Spartanburg,6.9,1.98,clear sky,3.0,1637410050,1637446798,-81.9654,34.9352
Spencer ,IN,47523,Dale,10.92,4.74,clear sky,7.95,1637411697,1637447571,-87.007,38.1706
Spencer ,KY,40046,Mount Eden,11.13,6.67,overcast clouds,7.11,1637411235,1637447148,-85.1641,38.0352
Spink ,SD,57424,Ashton,2.79,0.18,few clouds,-1.35,1637415519,1637449217,-98.3973,45.0465
Spokane ,WA,99001,Airway Heights,2.25,-1.98,overcast clouds,0.76,1637420619,1637453332,-117.5921,47.6438
Spotsylvania ,VA,22407,Fredericksburg,4.22,0.01,clear sky,1.56,1637409439,1637445288,-77.5476,38.2688
St Mary Parish,LA,70340,Amelia,18.89,16.0,clear sky,17.21,1637411638,1637449653,-91.2208,29.6884
St. Bernard Parish,LA,70032,Arabi,19.0,16.13,few clouds,17.97,1637411375,1637449328,-89.9965,29.9612
St. Charles ,MO,63301,Saint Charles,13.03,9.81,broken clouds,10.14,1637412627,1637448321,-90.5065,38.8014
St. Charles Parish,LA,70030,Des Allemands,19.0,16.67,clear sky,18.29,1637411465,1637449452,-90.4407,29.8134
St. Clair ,AL,35004,Moody,12.68,5.55,overcast clouds,8.35,1637410962,1637448046,-86.4668,33.6035
St. Clair ,IL,62059,Lovejoy,13.12,9.36,broken clouds,9.47,1637412450,1637448247,-89.9835,38.44
St. Clair ,MI,48001,Algonac,5.12,1.62,overcast clouds,-1.35,1637411311,1637445835,-82.5866,42.6367
St. Clair ,MO,64724,Appleton City,12.74,8.18,overcast clouds,9.18,1637413384,1637449252,-94.0229,38.1848
St. Croix ,WI,54002,Baldwin,2.4,-4.33,overcast clouds,-4.07,1637414056,1637447784,-92.3655,44.9657
St. Francis ,AR,72322,Caldwell,10.97,9.93,scattered clouds,9.17,1637412194,1637448908,-90.8288,35.0562
St. Francois ,MO,63036,French Village,11.76,8.79,overcast clouds,9.03,1637412487,1637448410,-90.4005,37.9961
St. Helena Parish,LA,70441,Greensburg,17.78,14.44,clear sky,16.44,1637411655,1637449398,-90.7256,30.8647
St. James Parish,LA,70052,Gramercy,18.99,16.13,clear sky,17.62,1637411552,1637449484,-90.6902,30.0527
St. John the Baptist Parish,LA,70049,Edgard,19.0,16.13,clear sky,17.69,1637411524,1637449460,-90.5817,30.0319
St. Johns ,FL,32033,Elkton,21.07,16.2,clear sky,19.31,1637409306,1637447300,-81.462,29.7882
St. Joseph ,IN,46530,Granger,5.95,2.86,broken clouds,2.97,1637412021,1637446831,-86.1411,41.7427
St. Joseph ,MI,49030,Burr Oak,4.92,1.62,clear sky,1.22,1637411844,1637446621,-85.3345,41.8459
St. Landry Parish,LA,70512,Arnaudville,17.79,12.8,clear sky,15.42,1637411889,1637449741,-91.9263,30.3981
St. Lawrence ,NY,12922,Childwold,2.3,-1.81,overcast clouds,-4.56,1637409688,1637443660,-74.6759,44.2867
St. Louis ,MN,55602,Brimson,-0.94,-7.66,clear sky,-6.8,1637414373,1637447226,-91.8625,47.3142
St. Louis ,MO,63005,Chesterfield,12.86,9.63,few clouds,9.95,1637412629,1637448371,-90.6142,38.6318
St. Louis city,MO,63101,Saint Louis,13.14,9.41,overcast clouds,10.08,1637412527,1637448269,-90.1913,38.6346
St. Lucie ,FL,34945,Fort Pierce,24.43,22.0,overcast clouds,24.0,1637408799,1637447318,-80.444,27.4382
St. Martin Parish,LA,70517,Breaux Bridge,17.81,13.1,clear sky,15.79,1637411854,1637449730,-91.8296,30.2948
St. Mary Parish,LA,70342,Berwick,18.89,16.0,clear sky,17.01,1637411646,1637449660,-91.2518,29.6929
St. Mary's ,MD,20609,Avenue,6.06,1.38,clear sky,3.52,1637409248,1637445094,-76.7466,38.2826
St. Tammany Parish,LA,70420,Abita Springs,18.95,15.68,clear sky,16.86,1637411437,1637449270,-90.0041,30.4837
Stafford ,KS,67545,Hudson,8.26,7.32,overcast clouds,6.31,1637414488,1637450365,-98.6408,38.1485
Stafford ,VA,22405,Fredericksburg,4.89,0.2,clear sky,1.94,1637409422,1637445252,-77.4366,38.3365
Stanislaus ,CA,95307,Ceres,16.56,10.9,clear sky,14.27,1637419767,1637455797,-120.9496,37.5833
Stanley ,SD,57532,Fort Pierre,6.23,3.57,overcast clouds,5.17,1637415878,1637449822,-100.4043,44.3426
Stanly ,NC,28001,Albemarle,7.74,1.14,clear sky,3.28,1637409682,1637446320,-80.2044,35.3573
Stanton ,KS,67855,Johnson,8.8,6.01,clear sky,5.56,1637415146,1637451185,-101.7194,37.5694
Stanton ,NE,68768,Pilger,8.18,5.94,overcast clouds,4.69,1637414685,1637449418,-97.0779,41.9761
Stark ,IL,61421,Bradford,8.7,3.55,overcast clouds,4.86,1637412772,1637447765,-89.6521,41.1532
Stark ,ND,58601,Dickinson,3.33,0.11,clear sky,-3.9,1637416892,1637449937,-102.7565,46.8057
Stark ,OH,44601,Alliance,6.42,2.15,broken clouds,1.23,1637410686,1637445755,-81.1182,40.9158
Starke ,IN,46366,North Judson,6.77,3.39,clear sky,2.86,1637412091,1637447066,-86.7759,41.215
Starr ,TX,78536,Delmita,24.17,21.67,broken clouds,23.91,1637413032,1637451712,-98.4125,26.6801
Staunton city,VA,24401,Staunton,2.36,-3.24,clear sky,-0.34,1637409787,1637445668,-79.0651,38.1574
Ste. Genevieve ,MO,63627,Bloomsdale,12.3,9.34,overcast clouds,9.42,1637412465,1637448374,-90.2805,38.0451
Stearns ,MN,55329,Eden Valley,-0.44,-4.56,overcast clouds,-1.91,1637414654,1637448261,-94.6039,45.302
Steele ,MN,55049,Medford,3.97,-1.29,clear sky,1.09,1637414129,1637448134,-93.2437,44.1741
Steele ,ND,58046,Hope,0.4,-0.72,few clouds,-3.81,1637415781,1637448627,-97.7134,47.3237
Stephens ,GA,30538,Eastanollee,8.04,2.24,broken clouds,5.11,1637410305,1637447163,-83.2587,34.5037
Stephens ,OK,73055,Marlow,17.66,14.66,clear sky,16.21,1637413849,1637450669,-97.941,34.6387
Stephens ,TX,76424,Breckenridge,21.1,19.47,clear sky,20.13,1637413846,1637451137,-98.9099,32.7532
Stephenson ,IL,61013,Cedarville,7.37,3.52,overcast clouds,5.49,1637412962,1637447568,-89.6365,42.3761
Sterling ,TX,76951,Sterling City,22.14,18.22,scattered clouds,17.54,1637414237,1637451749,-101.0017,31.8351
Steuben ,IN,46703,Angola,4.64,1.87,broken clouds,3.02,1637411738,1637446576,-85.0198,41.6563
Steuben ,NY,14572,Wayland,4.77,2.44,scattered clouds,0.19,1637410098,1637444649,-77.5906,42.5593
Stevens ,KS,67951,Hugoton,9.19,6.61,clear sky,6.94,1637414999,1637451148,-101.3346,37.1682
Stevens ,MN,56207,Alberta,-0.47,-2.98,clear sky,-5.61,1637415048,1637448562,-96.0498,45.5571
Stevens ,WA,99013,Ford,3.52,-0.37,overcast clouds,1.87,1637420727,1637453330,-117.8119,47.9169
Stewart ,GA,31815,Lumpkin,12.96,10.56,clear sky,10.38,1637410372,1637447838,-84.8022,32.0435
Stewart ,TN,37023,Big Rock,11.43,4.19,overcast clouds,6.92,1637411652,1637447967,-87.7378,36.5716
Stillwater ,MT,59001,Absarokee,4.54,2.99,clear sky,0.24,1637418264,1637451788,-109.4692,45.5154
Stoddard ,MO,63730,Advance,10.95,7.43,overcast clouds,7.26,1637412244,1637448418,-89.9106,37.0922
Stokes ,NC,27016,Danbury,4.66,-1.23,overcast clouds,1.72,1637409831,1637446179,-80.2194,36.4559
Stone ,AR,72051,Fox,11.98,6.66,overcast clouds,5.67,1637412642,1637449170,-92.3043,35.7682
Stone ,MO,65611,Blue Eye,12.97,9.98,scattered clouds,10.77,1637412994,1637449314,-93.3388,36.5493
Stone ,MS,39561,Mc Henry,17.86,12.59,clear sky,14.96,1637411258,1637449041,-89.1536,30.6975
Stonewall ,TX,79502,Aspermont,19.58,19.58,few clouds,18.51,1637414210,1637451408,-100.2344,33.1301
Storey ,NV,89440,Virginia City,5.53,-0.47,clear sky,1.2,1637419701,1637455243,-119.6587,39.2965
Story ,IA,50010,Ames,8.39,4.22,overcast clouds,6.36,1637413860,1637448573,-93.6003,42.0379
Strafford ,NH,03820,Dover,5.52,-0.74,clear sky,0.51,1637408591,1637442938,-70.8868,43.1888
Stutsman ,ND,58401,Jamestown,0.2,-1.27,clear sky,-4.43,1637415950,1637448953,-98.7455,46.921
Sublette ,WY,82922,Bondurant,-2.08,-4.81,few clouds,-7.06,1637418073,1637452395,-110.3353,43.2238
Suffolk ,MA,02108,Boston,5.06,-0.29,overcast clouds,1.32,1637408499,1637443117,-71.0684,42.3576
Suffolk ,NY,06390,Fishers Island,7.73,-0.95,clear sky,1.71,1637408554,1637443518,-72.0178,41.2639
Suffolk city,VA,23432,Suffolk,8.31,2.99,overcast clouds,5.58,1637409007,1637445245,-76.5598,36.8668
Sullivan ,IN,47838,Carlisle,8.36,3.98,overcast clouds,4.21,1637411898,1637447543,-87.3667,38.9763
Sullivan ,MO,63544,Green Castle,10.15,6.31,overcast clouds,7.07,1637413413,1637448674,-92.878,40.2703
Sullivan ,NH,03280,Washington,1.49,-3.58,overcast clouds,-3.57,1637408876,1637443227,-72.0824,43.1747
Sullivan ,NY,12701,Monticello,2.89,-2.03,clear sky,-2.34,1637409259,1637444101,-74.7007,41.6516
Sullivan ,PA,17731,Eagles Mere,2.06,-0.64,overcast clouds,-3.39,1637409673,1637444590,-76.5819,41.4109
Sullivan ,TN,37617,Blountville,7.06,0.92,broken clouds,3.64,1637410357,1637446683,-82.3656,36.5356
Sully ,SD,57520,Agar,5.9,3.25,clear sky,0.91,1637415885,1637449655,-100.0712,44.8393
Summers ,WV,24935,Forest Hill,5.64,-3.14,broken clouds,0.16,1637410123,1637446170,-80.8111,37.5608
Summit ,CO,80424,Breckenridge,-1.8,-6.46,light snow,-8.37,1637416452,1637451946,-106.0225,39.4753
Summit ,OH,44056,Macedonia,6.19,2.99,scattered clouds,3.87,1637410840,1637445784,-81.4996,41.3222
Summit ,UT,84017,Coalville,0.98,-2.76,few clouds,-0.73,1637417929,1637453012,-111.3228,40.8405
Sumner ,KS,67004,Argonia,11.12,9.01,overcast clouds,8.92,1637414155,1637450273,-97.7557,37.284
Sumner ,TN,37022,Bethpage,11.61,3.68,clear sky,4.62,1637411303,1637447633,-86.3146,36.5186
Sumter ,AL,35459,Emelle,11.11,8.74,few clouds,8.46,1637411299,1637448592,-88.3057,32.755
Sumter ,FL,34484,Oxford,20.65,18.77,overcast clouds,19.46,1637409350,1637447544,-82.0612,28.9059
Sumter ,GA,31709,Americus,15.64,10.24,clear sky,12.41,1637410231,1637447697,-84.2153,32.0404
Sumter ,SC,29040,Dalzell,11.86,6.58,overcast clouds,7.43,1637409573,1637446555,-80.4665,34.0144
Sunflower ,MS,38736,Doddsville,13.38,12.05,scattered clouds,11.81,1637411941,1637449017,-90.5264,33.63
Surry ,NC,27007,Ararat,5.35,-1.56,overcast clouds,1.36,1637409910,1637446277,-80.5895,36.3859
Surry ,VA,23839,Dendron,7.04,0.84,clear sky,4.17,1637409120,1637445295,-76.8966,37.0981
Susquehanna ,PA,18421,Forest City,3.66,-1.25,overcast clouds,-0.63,1637409443,1637444285,-75.4666,41.6515
Sussex ,DE,19930,Bethany Beach,9.43,3.39,overcast clouds,2.12,1637408880,1637444656,-75.0674,38.531
Sussex ,NJ,07416,Franklin,6.52,0.85,overcast clouds,3.56,1637409148,1637444157,-74.5865,41.1164
Sussex ,VA,23882,Stony Creek,5.01,0.18,overcast clouds,2.21,1637409229,1637445448,-77.4443,36.9361
Sutter ,CA,95659,Nicolaus,17.47,12.16,clear sky,14.06,1637420094,1637455761,-121.557,38.8657
Sutton ,TX,76950,Sonora,18.89,16.5,clear sky,18.29,1637413997,1637451811,-100.6307,30.5558
Suwannee ,FL,32008,Branford,18.26,16.12,clear sky,17.09,1637409668,1637447628,-82.8993,29.9395
Swain ,NC,28713,Bryson City,6.89,-0.16,overcast clouds,2.24,1637410467,1637447088,-83.4392,35.4241
Sweet Grass ,MT,59011,Big Timber,5.23,4.23,clear sky,-0.67,1637418439,1637451849,-109.9631,45.8283
Sweetwater ,WY,82322,Bairoil,2.81,-2.51,clear sky,-5.03,1637417245,1637451892,-107.5633,42.2327
Swift ,MN,56208,Appleton,1.01,-2.77,clear sky,-1.27,1637414971,1637448612,-95.9949,45.2054
Swisher ,TX,79088,Tulia,16.17,12.71,overcast clouds,11.46,1637414766,1637451606,-101.8039,34.5583
Switzerland ,IN,47224,Canaan,9.62,0.99,broken clouds,1.85,1637411370,1637447041,-85.2213,38.887
Talbot ,GA,31810,Geneva,11.55,9.44,clear sky,9.58,1637410376,1637447712,-84.5508,32.5799
Talbot ,MD,21601,Easton,6.08,1.36,clear sky,3.99,1637409157,1637444863,-76.0758,38.7768
Taliaferro ,GA,30631,Crawfordville,9.19,4.0,scattered clouds,4.69,1637410099,1637447191,-82.8872,33.5708
Talladega ,AL,35014,Alpine,13.05,5.89,clear sky,8.74,1637410882,1637448015,-86.2339,33.404
Tallahatchie ,MS,38920,Cascilla,13.06,7.88,broken clouds,9.61,1637411858,1637448865,-90.0362,33.9079
Tallapoosa ,AL,35010,Alexander City,13.01,5.64,clear sky,9.05,1637410750,1637448004,-85.9368,32.9164
Tama ,IA,50173,Montour,6.08,3.82,overcast clouds,2.62,1637413633,1637448368,-92.7006,41.9709
Taney ,MO,65614,Bradleyville,13.56,10.09,overcast clouds,10.74,1637412922,1637449183,-92.9151,36.7659
Tangipahoa Parish,LA,70401,Hammond,18.3,16.06,clear sky,17.07,1637411557,1637449382,-90.4879,30.5191
Taos ,NM,87512,Amalia,5.42,1.86,overcast clouds,2.26,1637415957,1637452167,-105.4545,36.942
Tarrant ,TX,75054,Grand Prairie,20.22,17.74,clear sky,19.18,1637413377,1637450708,-97.0405,32.5907
