County,State,Commodity,Value,Lon,Lat,Max_temp,Min_temp
Chemung,NY,Squash,130.0,-76.9527,42.1455,3.89,-1.26
Chemung,NY,Sweet corn,185.0,-76.9527,42.1455,3.89,-1.26
Chemung,NY,Sweet potatoes,4.0,-76.9527,42.1455,3.89,-1.26
Chemung,NY,Tomatoes,32.0,-76.9527,42.1455,3.89,-1.26
Chemung,NY,Turnips,4.0,-76.9527,42.1455,3.89,-1.26
Chemung,NY,Vegetable totals,707609.0,-76.9527,42.1455,3.89,-1.26
Chemung,NY,"Vegetables, other",2.0,-76.9527,42.1455,3.89,-1.26
Chenango,NY,Artichokes,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Asparagus,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Beans,22.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Beets,17.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Broccoli,12.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Cabbage,16.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Carrots,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Cauliflower,8.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Celery,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Chicory,10.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Cucumbers,8.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Daikon,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Eggplant,8.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Escarole & endive,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Garlic,12.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Ginger root,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Greens,55.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Herbs,12.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Horseradish,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Lettuce,82.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Melons,12.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Onions,16.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Parsley,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Peas,6.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Peppers,29.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Potatoes,205.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Pumpkins,36.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Radishes,8.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Rhubarb,6.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Spinach,14.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Squash,143.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Sweet corn,52.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Tomatoes,48.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Turnips,4.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,Vegetable totals,2121011.0,-75.8164,42.6372,3.2,-2.62
Chenango,NY,"Vegetables, other",117.0,-75.8164,42.6372,3.2,-2.62
Cherokee,AL,Beans,48.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Beets,8.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Cabbage,4.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Carrots,8.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Cucumbers,22.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Eggplant,8.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Garlic,8.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Lettuce,4.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Melons,58.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Okra,4.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Peas,12.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Peppers,8.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Potatoes,10.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Squash,20.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Sweet corn,34.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Tomatoes,28.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,Vegetable totals,121245.0,-85.6026,34.2417,8.73,4.47
Cherokee,AL,"Vegetables, other",10.0,-85.6026,34.2417,8.73,4.47
Cherokee,GA,Asparagus,2.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Beans,32.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Beets,16.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Cabbage,14.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Carrots,2.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Cucumbers,22.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Garlic,2.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Greens,18.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Herbs,16.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Lettuce,12.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Melons,4.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Okra,32.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Onions,12.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Parsley,14.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Peas,14.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Peppers,84.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Potatoes,8.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Pumpkins,4.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Squash,58.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Sweet corn,52.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Sweet potatoes,2.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Tomatoes,52.0,-84.5894,34.0707,9.84,3.77
Cherokee,GA,Vegetable totals,360408.0,-84.5894,34.0707,9.84,3.77
Cherokee,IA,Asparagus,2.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Beans,12.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Beets,8.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Broccoli,6.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Cabbage,8.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Carrots,8.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Cucumbers,12.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Eggplant,8.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Greens,2.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Lettuce,4.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Melons,8.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Okra,2.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Onions,14.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Peas,6.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Peppers,10.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Potatoes,4.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Pumpkins,6.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Radishes,6.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Spinach,2.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Squash,14.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Sweet corn,6.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Tomatoes,10.0,-95.4381,42.6912,0.86,-1.01
Cherokee,IA,Vegetable totals,122.0,-95.4381,42.6912,0.86,-1.01
Cherokee,KS,Beans,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Beets,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Broccoli,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Cabbage,8.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Carrots,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Cauliflower,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Cucumbers,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Daikon,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Greens,16.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Herbs,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Lettuce,16.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Melons,20.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Okra,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Onions,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Parsley,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Peas,8.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Peppers,8.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Potatoes,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Pumpkins,10.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Radishes,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Rhubarb,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Spinach,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Squash,12.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Sweet corn,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Sweet potatoes,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Tomatoes,12.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Turnips,4.0,-94.7393,37.0281,18.32,16.43
Cherokee,KS,Vegetable totals,114062.0,-94.7393,37.0281,18.32,16.43
Cherokee,NC,Asparagus,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Beans,24.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Beets,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Broccoli,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Brussels sprouts,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Cabbage,11.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Carrots,16.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Cauliflower,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Cucumbers,16.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Eggplant,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Garlic,2.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Greens,284.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Herbs,18.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Lettuce,70.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Melons,20.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Okra,25.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Onions,37.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Parsley,4.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Peas,22.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Peppers,32.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Potatoes,18.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Pumpkins,28.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Radishes,18.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Rhubarb,14.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Spinach,22.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Squash,257.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Sweet corn,39.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Sweet potatoes,8.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Tomatoes,248.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Turnips,22.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,Vegetable totals,1109.0,-83.8228,35.1959,5.95,0.32
Cherokee,NC,"Vegetables, other",12.0,-83.8228,35.1959,5.95,0.32
Cherokee,OK,Asparagus,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Beans,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Beets,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Broccoli,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Cabbage,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Carrots,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Cauliflower,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Cucumbers,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Eggplant,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Garlic,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Greens,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Herbs,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Lettuce,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Melons,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Okra,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Onions,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Peppers,10.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Potatoes,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Radishes,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Spinach,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Squash,18.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Sweet corn,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Sweet potatoes,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Tomatoes,4.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Turnips,2.0,-94.9132,35.7116,18.14,16.59
Cherokee,OK,Vegetable totals,49.0,-94.9132,35.7116,18.14,16.59
Cherokee,SC,Beans,18.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Carrots,6.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Cucumbers,22.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Greens,8.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Herbs,4.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Lettuce,24.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Melons,38.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Okra,46.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Peas,4.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Peppers,4.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Potatoes,8.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Squash,56.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Sweet corn,52.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Tomatoes,26.0,-81.6491,35.0615,7.54,2.11
Cherokee,SC,Vegetable totals,114.0,-81.6491,35.0615,7.54,2.11
Cherokee,TX,Beans,12.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Beets,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Broccoli,4.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Cabbage,8.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Cucumbers,23.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Eggplant,4.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Garlic,4.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Greens,6.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Herbs,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Lettuce,8.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Melons,714.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Okra,20.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Onions,124.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Parsley,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Peas,48.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Peppers,30.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Potatoes,64.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Pumpkins,8.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Radishes,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Spinach,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Squash,116.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Sweet corn,4.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Sweet potatoes,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Tomatoes,116.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Turnips,2.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,Vegetable totals,2101289.0,-95.42,32.0415,22.5,21.14
Cherokee,TX,"Vegetables, other",4.0,-95.42,32.0415,22.5,21.14
Cherry,NE,Cucumbers,4.0,-100.2595,42.2403,0.36,-0.33
Cherry,NE,Melons,6.0,-100.2595,42.2403,0.36,-0.33
Cherry,NE,Potatoes,2.0,-100.2595,42.2403,0.36,-0.33
Cherry,NE,Sweet corn,4.0,-100.2595,42.2403,0.36,-0.33
Cherry,NE,Vegetable totals,32.0,-100.2595,42.2403,0.36,-0.33
Chesapeake city,VA,Beans,8.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Cucumbers,24.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Eggplant,2.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Greens,4.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Herbs,8.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Melons,24.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Okra,2.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Onions,4.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Peppers,8.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Pumpkins,28.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Rhubarb,4.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Squash,52.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Sweet corn,32.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Tomatoes,30.0,-76.2384,36.7352,5.57,0.02
Chesapeake city,VA,Vegetable totals,169239.0,-76.2384,36.7352,5.57,0.02
Cheshire,NH,Asparagus,8.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Beans,60.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Beets,34.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Broccoli,24.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Brussels sprouts,8.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Cabbage,30.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Carrots,34.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Cauliflower,2.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Celery,4.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Cucumbers,42.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Eggplant,10.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Escarole & endive,12.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Garlic,24.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Greens,46.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Herbs,12.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Lettuce,76.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Melons,32.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Onions,62.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Peas,22.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Peppers,62.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Potatoes,54.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Pumpkins,52.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Radishes,8.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Rhubarb,18.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Spinach,18.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Squash,188.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Sweet corn,284.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Tomatoes,70.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Turnips,2.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,Vegetable totals,1444905.0,-72.2955,42.9627,1.76,-3.66
Cheshire,NH,"Vegetables, other",84.0,-72.2955,42.9627,1.76,-3.66
Chester,PA,Asparagus,56.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Beans,85.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Beets,42.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Broccoli,42.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Brussels sprouts,8.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Cabbage,38.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Carrots,37.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Cauliflower,22.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Celery,2.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Cucumbers,64.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Eggplant,58.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Escarole & endive,2.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Garlic,42.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Greens,70.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Herbs,44.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Lettuce,122.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Melons,116.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Onions,70.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Parsley,30.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Peas,76.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Peppers,126.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Potatoes,1231.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Pumpkins,448.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Radishes,10.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Rhubarb,2.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Spinach,28.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Squash,246.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Sweet corn,622.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Sweet potatoes,32.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Tomatoes,157.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Turnips,26.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,Vegetable totals,6270896.0,-75.3999,40.0612,4.75,-1.06
Chester,PA,"Vegetables, other",176.0,-75.3999,40.0612,4.75,-1.06
Chester,SC,Asparagus,10.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Beans,68.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Broccoli,2.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Cabbage,24.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Carrots,2.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Cucumbers,66.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Garlic,4.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Greens,56.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Lettuce,36.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Melons,56.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Okra,32.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Onions,8.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Peas,32.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Peppers,86.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Potatoes,4.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Pumpkins,6.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Radishes,2.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Spinach,2.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Squash,172.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Sweet corn,126.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Sweet potatoes,16.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Tomatoes,160.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Turnips,8.0,-81.1249,34.5779,5.75,3.04
Chester,SC,Vegetable totals,1674095.0,-81.1249,34.5779,5.75,3.04
Chester,SC,"Vegetables, other",4.0,-81.1249,34.5779,5.75,3.04
Chester,TN,Asparagus,4.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Beans,6.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Broccoli,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Brussels sprouts,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Cabbage,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Cauliflower,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Cucumbers,4.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Greens,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Herbs,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Lettuce,4.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Melons,8.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Okra,8.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Peas,4.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Peppers,16.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Potatoes,2.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Squash,12.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Sweet corn,6.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Tomatoes,14.0,-88.4206,35.4393,13.13,10.65
Chester,TN,Vegetable totals,102122.0,-88.4206,35.4393,13.13,10.65
Chesterfield,SC,Beans,35.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Cabbage,2.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Cucumbers,41.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Greens,98.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Melons,184.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Okra,44.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Onions,2.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Peas,28.0,-80.2544,34.4606,5.58,0.68
Chesterfield,SC,Peppers,32.0,-80.2544,34.4606,5.58,0.68
