County,State,Commodity,Value,Lon,Lat,Max_temp,Min_temp
Bandera,TX,Pears,6.0,-99.0453,29.7276,23.09,18.3
Bandera,TX,Pecans,116.0,-99.0453,29.7276,23.09,18.3
Bandera,TX,Plums,2.0,-99.0453,29.7276,23.09,18.3
Bandera,TX,Plums & prunes,2.0,-99.0453,29.7276,23.09,18.3
Bandera,TX,Tree nut totals,109.0,-99.0453,29.7276,23.09,18.3
Bandera,TX,Walnuts,4.0,-99.0453,29.7276,23.09,18.3
Banks,GA,Apples,12.0,-83.476,34.4574,9.34,3.0
Banks,GA,Berry totals,1007.0,-83.476,34.4574,9.34,3.0
Banks,GA,Blackberries,8.0,-83.476,34.4574,9.34,3.0
Banks,GA,Blueberries,4.0,-83.476,34.4574,9.34,3.0
Banks,GA,Figs,4.0,-83.476,34.4574,9.34,3.0
Banks,GA,Fruit & tree nut totals,1653017.0,-83.476,34.4574,9.34,3.0
Banks,GA,Grapes,6.0,-83.476,34.4574,9.34,3.0
Banks,GA,Non-citrus totals,234.0,-83.476,34.4574,9.34,3.0
Banks,GA,Orchards,606.0,-83.476,34.4574,9.34,3.0
Banks,GA,Pecans,340.0,-83.476,34.4574,9.34,3.0
Banks,GA,Tree nut totals,179.0,-83.476,34.4574,9.34,3.0
Banks,GA,Walnuts,8.0,-83.476,34.4574,9.34,3.0
Bannock,ID,Apples,35.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Apricots,6.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Berry totals,12028.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Blackberries,2.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Cherries,2.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Fruit & tree nut totals,19.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Grapes,2.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Hazelnuts,4.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Non-citrus totals,37.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Orchards,75.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Pears,4.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Plums,14.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Plums & prunes,14.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Raspberries,39.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Strawberries,2.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Tree nut totals,8.0,-112.4381,42.8876,0.82,-1.42
Bannock,ID,Walnuts,4.0,-112.4381,42.8876,0.82,-1.42
Baraga,MI,Apples,5.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Berry totals,2011.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Blueberries,12.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Cherries,2.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Fruit & tree nut totals,12.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Non-citrus totals,13.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Orchards,12.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Pears,20.0,-88.5758,46.8048,4.1,2.01
Baraga,MI,Raspberries,8.0,-88.5758,46.8048,4.1,2.01
Barbour,AL,Berry totals,31035.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Blueberries,20.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Elderberries,8.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Figs,6.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Fruit & tree nut totals,840087.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Grapes,14.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Kiwifruit,4.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Non-citrus totals,19.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Orchards,647.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Pecans,2273.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Persimmons,4.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Plums,4.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Plums & prunes,4.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Strawberries,16.0,-85.4509,31.8874,9.72,5.41
Barbour,AL,Tree nut totals,1129.0,-85.4509,31.8874,9.72,5.41
Barbour,WV,Apples,143.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Berry totals,24084.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Blackberries,22.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Blueberries,77.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Cherries,4.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Chestnuts,3.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Fruit & tree nut totals,148055.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Grapes,18.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Non-citrus totals,199.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Orchards,140.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Peaches,4.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Pears,60.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Raspberries,69.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Strawberries,18.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,Tree nut totals,11.0,-80.018,39.1251,3.73,-0.87
Barbour,WV,"Tree nuts, other",4.0,-80.018,39.1251,3.73,-0.87
Barnes,ND,Apples,2.0,-97.7812,46.7728,-8.02,-10.72
Barnes,ND,Cherries,2.0,-97.7812,46.7728,-8.02,-10.72
Barnes,ND,Fruit & tree nut totals,2.0,-97.7812,46.7728,-8.02,-10.72
Barnes,ND,Grapes,2.0,-97.7812,46.7728,-8.02,-10.72
Barnes,ND,Non-citrus totals,2.0,-97.7812,46.7728,-8.02,-10.72
Barnes,ND,Orchards,2.0,-97.7812,46.7728,-8.02,-10.72
Barnstable,MA,Apples,28.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Berry totals,2669990.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Blackberries,2.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Blueberries,156.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Cherries,4.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Cranberries,1872.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Fruit & tree nut totals,3092082.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Grapes,26.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Non-citrus totals,126.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Orchards,110.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Peaches,30.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Pears,56.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Raspberries,8.0,-70.5905,41.7455,5.04,-1.1
Barnstable,MA,Strawberries,41.0,-70.5905,41.7455,5.04,-1.1
Barnwell,SC,Apples,2.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Berry totals,46041.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Blackberries,6.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Blueberries,12.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Fruit & tree nut totals,19.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Grapes,8.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Non-citrus totals,16.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Orchards,115.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Peaches,4.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Pecans,332.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Plums,2.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Plums & prunes,2.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Strawberries,12.0,-81.3523,33.2335,6.4,3.83
Barnwell,SC,Tree nut totals,166.0,-81.3523,33.2335,6.4,3.83
Barren,KY,Apples,29.0,-85.985,36.8124,10.98,6.33
Barren,KY,Berry totals,68103.0,-85.985,36.8124,10.98,6.33
Barren,KY,Blackberries,55.0,-85.985,36.8124,10.98,6.33
Barren,KY,Blueberries,102.0,-85.985,36.8124,10.98,6.33
Barren,KY,Elderberries,6.0,-85.985,36.8124,10.98,6.33
Barren,KY,Fruit & tree nut totals,45.0,-85.985,36.8124,10.98,6.33
Barren,KY,Grapes,3.0,-85.985,36.8124,10.98,6.33
Barren,KY,Non-citrus totals,70.0,-85.985,36.8124,10.98,6.33
Barren,KY,"Non-citrus, other",13.0,-85.985,36.8124,10.98,6.33
Barren,KY,Orchards,57.0,-85.985,36.8124,10.98,6.33
Barren,KY,Peaches,28.0,-85.985,36.8124,10.98,6.33
Barren,KY,Pecans,38.0,-85.985,36.8124,10.98,6.33
Barren,KY,Plums,17.0,-85.985,36.8124,10.98,6.33
Barren,KY,Plums & prunes,17.0,-85.985,36.8124,10.98,6.33
Barren,KY,Raspberries,8.0,-85.985,36.8124,10.98,6.33
Barren,KY,Strawberries,28.0,-85.985,36.8124,10.98,6.33
Barren,KY,Tree nut totals,20.0,-85.985,36.8124,10.98,6.33
Barren,KY,"Tree nuts, other",3.0,-85.985,36.8124,10.98,6.33
Barron,WI,Apples,124.0,-91.6542,45.317,5.35,0.27
Barron,WI,Apricots,2.0,-91.6542,45.317,5.35,0.27
Barron,WI,Berry totals,281057.0,-91.6542,45.317,5.35,0.27
Barron,WI,Blueberries,60.0,-91.6542,45.317,5.35,0.27
Barron,WI,Cherries,4.0,-91.6542,45.317,5.35,0.27
Barron,WI,Currants,18.0,-91.6542,45.317,5.35,0.27
Barron,WI,Elderberries,21.0,-91.6542,45.317,5.35,0.27
Barron,WI,Fruit & tree nut totals,451047.0,-91.6542,45.317,5.35,0.27
Barron,WI,Grapes,56.0,-91.6542,45.317,5.35,0.27
Barron,WI,Hazelnuts,6.0,-91.6542,45.317,5.35,0.27
Barron,WI,Non-citrus totals,183.0,-91.6542,45.317,5.35,0.27
Barron,WI,Orchards,113.0,-91.6542,45.317,5.35,0.27
Barron,WI,Pears,12.0,-91.6542,45.317,5.35,0.27
Barron,WI,Plums,2.0,-91.6542,45.317,5.35,0.27
Barron,WI,Plums & prunes,2.0,-91.6542,45.317,5.35,0.27
Barron,WI,Raspberries,40.0,-91.6542,45.317,5.35,0.27
Barron,WI,Strawberries,24.0,-91.6542,45.317,5.35,0.27
Barron,WI,Tree nut totals,9.0,-91.6542,45.317,5.35,0.27
Barron,WI,Walnuts,2.0,-91.6542,45.317,5.35,0.27
Barrow,GA,Apples,28.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Apricots,14.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Berry totals,36.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Blackberries,14.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Blueberries,52.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Figs,4.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Fruit & tree nut totals,107014.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Grapes,9.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Non-citrus totals,97.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Orchards,111.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Peaches,8.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Pears,8.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Pecans,50.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Persimmons,4.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Plums,18.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Plums & prunes,18.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Pomegranates,4.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Raspberries,12.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Strawberries,14.0,-83.8261,34.0191,9.92,3.65
Barrow,GA,Tree nut totals,25.0,-83.8261,34.0191,9.92,3.65
Barry,MI,Apples,44.0,-85.1326,42.7057,9.5,7.21
Barry,MI,"Berries, other",4.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Berry totals,97053.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Blackberries,4.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Blueberries,68.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Cherries,8.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Fruit & tree nut totals,217027.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Grapes,14.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Non-citrus totals,55.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Orchards,36.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Peaches,24.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Pears,37.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Raspberries,27.0,-85.1326,42.7057,9.5,7.21
Barry,MI,Strawberries,16.0,-85.1326,42.7057,9.5,7.21
Barry,MO,Apples,10.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Berry totals,483224.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Blackberries,12.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Blueberries,56.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Cherries,24.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Chestnuts,6.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Elderberries,183.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Fruit & tree nut totals,34.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Grapes,15.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Non-citrus totals,41.0,-94.0492,36.7651,17.17,14.46
Barry,MO,"Non-citrus, other",4.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Orchards,129.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Peaches,6.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Persimmons,2.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Plums,2.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Plums & prunes,2.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Raspberries,12.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Strawberries,4.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Tree nut totals,8.0,-94.0492,36.7651,17.17,14.46
Barry,MO,Walnuts,2.0,-94.0492,36.7651,17.17,14.46
Bartholomew,IN,Apples,2.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Berry totals,13023.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Blackberries,10.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Blueberries,8.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Cherries,4.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Elderberries,2.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Fruit & tree nut totals,12.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Grapes,2.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Non-citrus totals,4.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Orchards,8.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Peaches,4.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Pears,4.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Plums,2.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Plums & prunes,2.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Raspberries,12.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Strawberries,11.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Tree nut totals,4.0,-85.9317,39.2055,12.43,9.05
Bartholomew,IN,Walnuts,4.0,-85.9317,39.2055,12.43,9.05
Barton,KS,Apples,6.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Berry totals,2.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Blackberries,4.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Cherries,2.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Fruit & tree nut totals,68006.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Grapes,4.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Non-citrus totals,19.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Orchards,19.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Pears,4.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Plums,2.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Plums & prunes,2.0,-99.0115,38.4528,9.79,7.62
Barton,KS,Strawberries,4.0,-99.0115,38.4528,9.79,7.62
Barton,MO,Apples,2.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Berry totals,32.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Blackberries,12.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Blueberries,36.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Fruit & tree nut totals,72019.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Non-citrus totals,2.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Orchards,92.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Pecans,99.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Raspberries,8.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Strawberries,4.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Tree nut totals,8.0,-94.1027,37.3995,17.86,16.25
Barton,MO,Walnuts,2.0,-94.1027,37.3995,17.86,16.25
Bartow,GA,Berry totals,21020.0,-84.9176,34.3595,10.49,4.11
Bartow,GA,Blueberries,58.0,-84.9176,34.3595,10.49,4.11
Bartow,GA,Fruit & tree nut totals,43016.0,-84.9176,34.3595,10.49,4.11
Bartow,GA,Grapes,22.0,-84.9176,34.3595,10.49,4.11
Bartow,GA,Non-citrus totals,30.0,-84.9176,34.3595,10.49,4.11
Bartow,GA,Orchards,30.0,-84.9176,34.3595,10.49,4.11
Bartow,GA,Pears,8.0,-84.9176,34.3595,10.49,4.11
Bastrop,TX,Apples,10.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Berry totals,40044.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Blackberries,52.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Citrus totals,6.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Figs,18.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Fruit & tree nut totals,6692139.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Grapefruit,4.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Grapes,14.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Lemons,4.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Limes,2.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Non-citrus totals,130.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,"Non-citrus, other",51.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Olives,11.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Orchards,4767.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Peaches,79.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Pears,135.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Pecans,9227.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Persimmons,12.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Plums,23.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Plums & prunes,23.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Pomegranates,6.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Strawberries,12.0,-97.2921,30.1388,23.83,20.96
Bastrop,TX,Tree nut totals,6097.0,-97.2921,30.1388,23.83,20.96
Bates,MO,Apples,9.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Aronia berries,6.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Berry totals,45.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Blackberries,16.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Cherries,2.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Elderberries,2.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Fruit & tree nut totals,893060.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Non-citrus totals,9.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Orchards,933.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Peaches,4.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Pecans,2279.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Plums,2.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Plums & prunes,2.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Strawberries,2.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Tree nut totals,754.0,-94.3683,38.4125,16.42,13.04
Bates,MO,Walnuts,3.0,-94.3683,38.4125,16.42,13.04
Bath,KY,Apples,5.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Berry totals,5.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Blackberries,3.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Blueberries,6.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Cherries,10.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Figs,3.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Fruit & tree nut totals,4.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Grapes,11.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Non-citrus totals,41.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Orchards,30.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Peaches,30.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Pears,24.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Pecans,16.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Plums,11.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Plums & prunes,11.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Strawberries,6.0,-83.7008,38.0849,11.48,0.58
Bath,KY,Tree nut totals,8.0,-83.7008,38.0849,11.48,0.58
Bath,VA,Apples,5.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Berry totals,2.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Blackberries,3.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Blueberries,6.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Cherries,2.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Chestnuts,4.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Fruit & tree nut totals,4.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Non-citrus totals,5.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Orchards,19.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Pears,6.0,-79.8717,37.9638,2.38,-2.33
Bath,VA,Tree nut totals,4.0,-79.8717,37.9638,2.38,-2.33
Baxter,AR,Apples,28.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Berry totals,27.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Blackberries,24.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Blueberries,8.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Cherries,16.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Elderberries,2.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Fruit & tree nut totals,1013.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Non-citrus totals,61.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Orchards,45.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Peaches,48.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Pears,44.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Pecans,12.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Persimmons,10.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Plums,6.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Plums & prunes,6.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Raspberries,12.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,Tree nut totals,12.0,-92.2284,36.4618,15.72,13.77
Baxter,AR,"Tree nuts, other",4.0,-92.2284,36.4618,15.72,13.77
Bay,FL,Apples,42.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Berry totals,27.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Blueberries,72.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Citrus totals,24.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Figs,4.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Fruit & tree nut totals,108029.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Grapefruit,4.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Grapes,6.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Non-citrus totals,33.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Orchards,178.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Pears,4.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Pecans,408.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Plums,2.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Plums & prunes,2.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Tangerines,18.0,-85.6494,30.1606,12.2,7.75
Bay,FL,Tree nut totals,204.0,-85.6494,30.1606,12.2,7.75
Bay,MI,Apples,30.0,-84.1027,43.608,9.94,7.43
Bay,MI,Berry totals,6031.0,-84.1027,43.608,9.94,7.43
Bay,MI,Cherries,8.0,-84.1027,43.608,9.94,7.43
Bay,MI,Fruit & tree nut totals,216020.0,-84.1027,43.608,9.94,7.43
Bay,MI,Grapes,7.0,-84.1027,43.608,9.94,7.43
Bay,MI,Non-citrus totals,64.0,-84.1027,43.608,9.94,7.43
Bay,MI,Orchards,42.0,-84.1027,43.608,9.94,7.43
Bay,MI,Pears,20.0,-84.1027,43.608,9.94,7.43
Bay,MI,Plums,8.0,-84.1027,43.608,9.94,7.43
Bay,MI,Plums & prunes,8.0,-84.1027,43.608,9.94,7.43
Bay,MI,Raspberries,28.0,-84.1027,43.608,9.94,7.43
Bay,MI,Strawberries,6.0,-84.1027,43.608,9.94,7.43
Bayfield,WI,Apples,565.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,"Berries, other",17.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Berry totals,623198.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Blackberries,32.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Blueberries,178.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Cherries,16.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Currants,35.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Fruit & tree nut totals,2760081.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Grapes,20.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Hazelnuts,6.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Non-citrus totals,323.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Orchards,381.0,-90.8217,46.8354,1.72,-0.22
Bayfield,WI,Pears,56.0,-90.8217,46.8354,1.72,-0.22
