County,State,Zipcode,Name,Max_temp,Min_temp,Description,Feels_like,Sunrise,Sunset,Lon,Lat
Lawrence,SD,57783,Spearfish,-2.74,-5.42,overcast clouds,-9.29,1637762642,1637796053,-103.865,44.4946
Lawrence,TN,38456,Ethridge,10.38,6.43,clear sky,7.24,1637757218,1637793526,-87.3039,35.3326
Le Flore,OK,74571,Talihina,17.79,17.55,overcast clouds,17.48,1637758985,1637795453,-94.9978,34.7381
Le Sueur,MN,56017,Cleveland,2.11,-0.28,overcast clouds,-5.19,1637760199,1637793677,-93.8286,44.3201
Lea,NM,88114,Crossroads,12.88,11.38,clear sky,9.62,1637760831,1637797619,-103.3564,33.5272
Leake,MS,39051,Carthage,14.83,8.68,overcast clouds,11.12,1637757413,1637794396,-89.5241,32.7852
Leavenworth,KS,66007,Basehor,15.11,10.51,overcast clouds,11.44,1637759604,1637794814,-94.957,39.1281
Lebanon,PA,17003,Annville,3.62,-2.25,clear sky,0.71,1637755371,1637790207,-76.5447,40.3456
Lee,AL,36801,Opelika,9.93,2.88,few clouds,5.93,1637756400,1637793419,-85.3783,32.6454
Lee,AR,72320,Brickeys,16.21,11.99,overcast clouds,12.78,1637757929,1637794367,-90.5377,34.8548
Lee,FL,33990,Cape Coral,20.02,16.21,clear sky,18.58,1637754860,1637793322,-81.9677,26.6265
Lee,GA,31763,Leesburg,10.88,6.11,clear sky,9.61,1637755985,1637793249,-84.1593,31.6812
Lee,IA,52619,Argyle,14.83,11.03,overcast clouds,11.82,1637759009,1637793781,-91.5663,40.5317
Lee,IL,60530,Lee,10.7,8.62,scattered clouds,9.47,1637758590,1637792954,-88.9714,41.7864
Lee,KY,41311,Beattyville,11.1,8.32,overcast clouds,9.37,1637756675,1637792345,-83.714,37.5999
Lee,MS,38801,Tupelo,14.16,9.16,clear sky,11.88,1637757412,1637794012,-88.7209,34.2538
Lee,NC,27330,Sanford,5.08,0.68,broken clouds,1.25,1637755283,1637791556,-79.1717,35.4698
Lee,SC,29010,Bishopville,5.4,0.62,few clouds,2.02,1637755380,1637791989,-80.275,34.2241
Lee,TX,77853,Dime Box,23.19,21.94,overcast clouds,23.36,1637758864,1637796451,-96.8248,30.3579
Lee,VA,24221,Blackwater,7.27,0.03,broken clouds,4.18,1637756363,1637792308,-82.9866,36.639
Leelanau,MI,49621,Cedar,9.1,5.49,overcast clouds,3.94,1637758373,1637791655,-85.8138,44.8605
Leflore,MS,38930,Greenwood,15.03,14.43,clear sky,14.1,1637757664,1637794457,-90.1726,33.5159
Lehigh,PA,18011,Alburtis,4.47,-0.98,clear sky,1.83,1637755172,1637789954,-75.6029,40.5145
Lemhi,ID,83462,Carmen,1.83,0.16,clear sky,-2.55,1637765184,1637798308,-113.8573,45.255
Lenawee,MI,49220,Addison,8.79,6.09,overcast clouds,4.1,1637757507,1637791800,-84.3122,42.0036
Lenoir,NC,28501,Kinston,3.0,0.46,clear sky,1.75,1637754876,1637791202,-77.586,35.2783
Leon,FL,32301,Tallahassee,13.54,8.96,few clouds,9.68,1637755855,1637793427,-84.2593,30.4286
Leon,TX,75831,Buffalo,22.29,20.42,overcast clouds,21.2,1637758793,1637796121,-95.9904,31.4121
Leslie,KY,40816,Chappell,10.68,2.45,clear sky,5.84,1637756503,1637792342,-83.3494,37.0098
Letcher,KY,40826,Eolia,8.62,-1.07,few clouds,2.08,1637756371,1637792196,-82.7706,37.0618
Levy,FL,34449,Inglis,16.17,14.01,clear sky,14.77,1637755310,1637793202,-82.6561,29.0955
Lewis,ID,83523,Craigmont,-0.36,-4.04,broken clouds,-6.24,1637766003,1637798742,-116.4677,46.2453
Lewis,KY,41135,Emerson,9.78,-0.46,broken clouds,4.0,1637756685,1637792131,-83.2877,38.3563
Lewis,MO,63435,Canton,15.36,12.92,overcast clouds,13.7,1637758943,1637793839,-91.548,40.1437
Lewis,NY,13305,Beaver Falls,3.21,-3.85,few clouds,-2.81,1637755700,1637789342,-75.4274,43.887
Lewis,TN,38462,Hohenwald,12.03,7.45,overcast clouds,7.5,1637757289,1637793544,-87.4891,35.5266
Lewis,WA,98336,Glenoma,5.71,3.39,overcast clouds,4.63,1637767412,1637800037,-122.099,46.5283
Lewis,WV,26321,Alum Bridge,4.13,0.1,overcast clouds,-0.71,1637756164,1637791404,-80.6882,39.0425
Lewis and Clark,MT,59410,Augusta,-1.26,-1.26,broken clouds,-5.54,1637765268,1637797519,-112.3883,47.4537
Lexington,SC,29006,Batesburg,6.91,2.5,few clouds,3.77,1637755639,1637792342,-81.5505,33.8702
Liberty,FL,32321,Bristol,11.82,8.98,clear sky,8.94,1637756019,1637793593,-84.9466,30.4223
Liberty,GA,31301,Allenhurst,10.44,5.06,clear sky,7.04,1637755387,1637792627,-81.6186,31.7741
Liberty,MT,59444,Galata,-3.63,-7.93,scattered clouds,-10.5,1637765339,1637797007,-111.4704,48.8111
Liberty,TX,77327,Cleveland,22.79,20.33,broken clouds,21.43,1637758427,1637796021,-95.0202,30.33
Licking,OH,43001,Alexandria,7.74,5.19,clear sky,5.87,1637756789,1637791700,-82.6077,40.106
Limestone,AL,35611,Athens,10.68,7.0,clear sky,7.28,1637757066,1637793518,-86.9707,34.8036
Limestone,TX,76635,Coolidge,22.84,20.62,overcast clouds,22.23,1637758994,1637796240,-96.6577,31.7438
Lincoln,AR,71643,Gould,17.96,15.68,overcast clouds,16.06,1637758069,1637794726,-91.5768,34.0345
Lincoln,CO,80804,Arriba,1.45,0.55,overcast clouds,-4.79,1637761627,1637796782,-103.271,39.3025
Lincoln,GA,30817,Lincolnton,7.11,3.33,scattered clouds,4.04,1637755842,1637792568,-82.4435,33.7773
Lincoln,ID,83324,Dietrich,2.05,-10.92,clear sky,-3.43,1637764857,1637798831,-114.2664,42.9125
Lincoln,KS,67418,Barnard,8.81,6.55,overcast clouds,3.58,1637760360,1637795553,-98.0711,39.1816
Lincoln,KY,40419,Crab Orchard,9.94,7.08,overcast clouds,5.97,1637756840,1637792554,-84.4939,37.4465
Lincoln,ME,04342,Dresden,2.02,-2.38,clear sky,-2.92,1637754370,1637787944,-69.7457,44.0785
Lincoln,MN,56113,Arco,-2.88,-6.67,overcast clouds,-12.22,1637760785,1637794230,-96.1999,44.4091
Lincoln,MO,63343,Elsberry,16.99,14.48,overcast clouds,15.72,1637758614,1637793816,-90.816,39.159
Lincoln,MS,39601,Brookhaven,15.81,13.22,overcast clouds,13.67,1637757484,1637794771,-90.452,31.5858
Lincoln,MT,59917,Eureka,-1.87,-1.87,overcast clouds,-5.06,1637766195,1637797848,-115.0049,48.8428
Lincoln,NC,28033,Crouse,6.8,1.5,clear sky,3.83,1637755789,1637792075,-81.3054,35.421
Lincoln,NE,69101,North Platte,1.92,0.16,scattered clouds,-1.96,1637761317,1637795894,-100.7746,41.1326
Lincoln,NM,88301,Carrizozo,10.68,7.39,broken clouds,8.24,1637761451,1637798206,-105.8696,33.6496
Lincoln,NV,89001,Alamo,3.25,3.25,clear sky,-1.05,1637764224,1637799965,-115.308,37.3259
Lincoln,OK,74026,Davenport,19.83,16.1,broken clouds,17.47,1637759542,1637795745,-96.767,35.7089
Lincoln,OR,97498,Yachats,8.78,3.75,overcast clouds,7.6,1637767468,1637800935,-124.0863,44.3256
Lincoln,SD,57013,Canton,0.81,-2.28,overcast clouds,-7.29,1637760681,1637794523,-96.5938,43.3038
Lincoln,TN,37144,Petersburg,10.67,6.72,overcast clouds,6.49,1637757054,1637793373,-86.6447,35.2924
Lincoln,WA,99008,Edwall,2.71,-1.32,scattered clouds,-2.36,1637766611,1637798825,-117.9071,47.5379
Lincoln,WI,54435,Gleason,6.58,2.01,overcast clouds,1.64,1637759343,1637792443,-89.4753,45.3384
Lincoln,WV,25003,Alum Creek,7.06,0.82,overcast clouds,2.48,1637756318,1637791785,-81.8051,38.2868
Lincoln,WY,83101,Kemmerer,-2.14,-5.02,clear sky,-8.66,1637763768,1637798126,-110.5283,41.7887
Lincoln Parish,LA,71227,Choudrant,18.52,14.79,clear sky,17.47,1637758104,1637795145,-92.5224,32.5556
Linn,IA,52202,Alburnett,10.49,6.08,overcast clouds,5.37,1637759293,1637793532,-91.6392,42.1583
Linn,KS,66010,Blue Mound,17.03,13.22,overcast clouds,15.0,1637759459,1637794982,-95.0053,38.0908
Linn,MO,63557,New Boston,15.0,13.03,overcast clouds,12.72,1637759238,1637794200,-92.916,39.9332
Linn,OR,97321,Albany,7.27,3.37,overcast clouds,4.74,1637767299,1637800646,-123.1333,44.652
Lipscomb,TX,79005,Booker,11.18,10.75,few clouds,9.02,1637760547,1637796544,-100.5238,36.4429
Litchfield,CT,06018,Canaan,1.92,-3.75,overcast clouds,-3.29,1637754871,1637789160,-73.3232,42.0248
Little River,AR,71822,Ashdown,21.09,18.54,overcast clouds,19.82,1637758637,1637795387,-94.1351,33.6787
Live Oak,TX,78022,George West,24.33,23.18,overcast clouds,24.49,1637758932,1637797003,-98.1162,28.3204
Livingston,IL,60420,Dwight,11.04,8.19,overcast clouds,7.49,1637758342,1637792936,-88.4159,41.0887
Livingston,KY,42028,Burna,13.57,12.76,overcast clouds,11.82,1637757734,1637793506,-88.3379,37.2392
Livingston,MI,48114,Brighton,8.51,6.22,overcast clouds,6.94,1637757468,1637791569,-83.7484,42.57
Livingston,MO,64601,Chillicothe,15.31,12.49,overcast clouds,13.2,1637759369,1637794374,-93.5509,39.7966
Livingston,NY,14414,Avon,5.08,0.31,broken clouds,-0.76,1637756079,1637790067,-77.7274,42.903
Livingston Parish,LA,70449,Maurepas,19.0,15.03,broken clouds,17.3,1637757383,1637794993,-90.7043,30.2716
Llano,TX,76831,Castell,20.04,15.78,broken clouds,18.44,1637759428,1637796917,-98.9712,30.7565
Logan,AR,72835,Delaware,17.69,16.07,overcast clouds,16.21,1637758661,1637794983,-93.3462,35.278
Logan,CO,80722,Atwood,1.31,-0.18,overcast clouds,-3.12,1637761817,1637796594,-103.2749,40.5082
Logan,IL,61723,Atlanta,12.77,8.84,overcast clouds,9.9,1637758404,1637793264,-89.23,40.2586
Logan,KS,67747,Monument,7.01,3.84,overcast clouds,-0.97,1637761056,1637796280,-101.035,39.079
Logan,KY,42202,Adairville,12.98,9.44,clear sky,9.26,1637757300,1637793230,-86.8585,36.6914
Logan,ND,58440,Fredonia,-7.92,-7.92,overcast clouds,-14.92,1637761873,1637794569,-99.1733,46.3701
Logan,NE,69163,Stapleton,1.8,0.04,scattered clouds,-3.72,1637761306,1637795765,-100.4831,41.4888
Logan,OH,43310,Belle Center,9.28,5.64,overcast clouds,3.66,1637757131,1637791915,-83.7688,40.5024
Logan,OK,73016,Cashion,19.31,14.82,overcast clouds,16.44,1637759774,1637795951,-97.6795,35.8
Logan,WV,25047,Clothier,9.77,-0.23,clear sky,5.93,1637756274,1637791876,-81.9024,37.8332
Long,GA,31316,Ludowici,9.34,5.06,clear sky,5.87,1637755417,1637792658,-81.7453,31.7705
Lonoke,AR,72007,Austin,18.25,15.58,overcast clouds,16.32,1637758294,1637794694,-91.9798,34.9921
Lorain,OH,44001,Amherst,8.07,6.22,broken clouds,6.46,1637756906,1637791413,-82.2538,41.3617
Los Alamos,NM,87544,Los Alamos,7.84,2.58,scattered clouds,2.75,1637761845,1637798003,-106.2676,35.8663
Los Angeles,CA,90001,Los Angeles,23.63,15.84,clear sky,18.92,1637764466,1637801134,-118.2479,33.9731
Loudon,TN,37742,Greenback,8.31,2.1,overcast clouds,5.38,1637756510,1637792730,-84.171,35.6567
Loudoun,VA,20105,Aldie,5.13,-0.92,broken clouds,0.6,1637755410,1637790677,-77.6038,38.9577
Louisa,IA,52640,Morning Sun,12.93,10.81,overcast clouds,10.63,1637759026,1637793616,-91.2581,41.0984
Louisa,VA,22942,Gordonsville,3.71,-1.69,clear sky,0.75,1637755431,1637790933,-78.1815,38.1759
Loup,NE,68879,Taylor,1.21,-0.06,overcast clouds,-5.94,1637761129,1637795448,-99.4543,41.9141
Love,OK,73430,Burneyville,21.36,19.06,overcast clouds,19.99,1637759438,1637796116,-97.3249,33.9515
Loving,TX,79754,Mentone,19.71,17.97,broken clouds,17.87,1637760657,1637797910,-103.5988,31.7068
Lowndes,AL,36032,Fort Deposit,10.0,5.44,clear sky,8.27,1637756605,1637793789,-86.5761,31.996
Lowndes,GA,31601,Valdosta,12.92,8.34,clear sky,9.92,1637755672,1637793165,-83.3321,30.7539
Lowndes,MS,39701,Columbus,13.17,7.79,clear sky,8.96,1637757249,1637794071,-88.5047,33.4109
Loza Municipio,PR,00772,Loiza,26.23,23.96,scattered clouds,26.01,1637750132,1637790326,-65.88,18.43
Lubbock,TX,79329,Idalou,17.87,15.38,broken clouds,15.63,1637760444,1637797200,-101.6786,33.6504
Lucas,IA,50049,Chariton,11.18,5.2,broken clouds,5.42,1637759505,1637794119,-93.3042,41.0226
Lucas,OH,43412,Curtice,9.27,6.78,clear sky,4.99,1637757201,1637791613,-83.2858,41.6477
Luce,MI,49853,Mc Millan,7.91,-1.41,overcast clouds,3.39,1637758629,1637791359,-85.7307,46.297
Lumpkin,GA,30533,Dahlonega,8.24,2.19,overcast clouds,5.12,1637756311,1637792837,-83.9798,34.5299
Luna,NM,88029,Columbus,13.46,13.46,overcast clouds,12.19,1637761642,1637798865,-107.64,31.8276
Lunenburg,VA,23944,Kenbridge,3.65,-0.21,clear sky,-0.71,1637755237,1637791100,-78.1242,36.933
Luquillo Municipio,PR,00773,Luquillo,26.25,23.98,clear sky,26.03,1637750085,1637790291,-65.71,18.37
Luzerne,PA,18201,Hazleton,1.5,-3.69,clear sky,-0.98,1637755326,1637789969,-75.9563,40.9488
Lycoming,PA,17701,Williamsport,3.55,-1.57,clear sky,0.93,1637755625,1637790172,-77.0011,41.2412
Lyman,SD,57365,Oacoma,1.0,-0.39,overcast clouds,-6.69,1637761441,1637795107,-99.3947,43.7975
Lynchburg city,VA,24501,Lynchburg,4.77,-0.97,clear sky,2.37,1637755545,1637791287,-79.1557,37.353
Lynn,TX,79351,Odonnell,18.13,16.85,overcast clouds,15.52,1637760393,1637797324,-101.8271,32.9773
Lyon,IA,51230,Alvord,0.3,-2.35,overcast clouds,-7.96,1637760611,1637794448,-96.291,43.3201
Lyon,KS,66801,Emporia,14.05,14.05,clear sky,12.74,1637759792,1637795216,-96.1871,38.4184
Lyon,KY,42038,Eddyville,14.76,11.22,overcast clouds,13.38,1637757640,1637793462,-88.0494,37.0664
Lyon,MN,56115,Balaton,-2.01,-5.34,overcast clouds,-11.3,1637760675,1637794188,-95.8838,44.2253
Lyon,NV,89403,Dayton,9.16,2.99,clear sky,3.72,1637765529,1637800686,-119.5287,39.2806
Mackinac,MI,49719,Cedarville,7.23,3.87,overcast clouds,2.58,1637758239,1637791085,-84.3488,46.0024
Macomb,MI,48005,Armada,8.34,6.65,overcast clouds,3.88,1637757308,1637791316,-82.8899,42.8409
Macon,AL,36039,Hardaway,10.99,5.75,few clouds,7.22,1637756479,1637793583,-85.8838,32.3129
Macon,GA,31041,Ideal,8.43,5.38,few clouds,4.99,1637756079,1637793169,-84.188,32.3696
Macon,IL,61756,Maroa,12.92,9.5,overcast clouds,10.62,1637758303,1637793234,-88.9578,40.0342
Macon,MO,63431,Anabel,14.24,13.08,overcast clouds,13.0,1637759067,1637794089,-92.328,39.7428
Macon,NC,28734,Franklin,6.28,0.28,clear sky,3.71,1637756256,1637792607,-83.3885,35.181
Macon,TN,37083,Lafayette,11.34,7.03,overcast clouds,6.74,1637757078,1637793051,-86.0242,36.539
Macoupin,IL,62009,Benld,16.6,11.6,overcast clouds,12.9,1637758361,1637793583,-89.8031,39.0939
Madera,CA,93601,Ahwahnee,11.31,6.69,clear sky,9.4,1637765296,1637801012,-119.7233,37.4076
Madison,AL,35741,Brownsboro,10.04,6.48,clear sky,6.93,1637756933,1637793409,-86.4687,34.7167
Madison,AR,72721,Combs,15.44,12.33,overcast clouds,14.3,1637758853,1637795015,-93.8112,35.8607
Madison,FL,32059,Lee,13.05,9.55,clear sky,11.77,1637755617,1637793197,-83.2844,30.3979
Madison,GA,30628,Colbert,8.97,2.64,clear sky,4.6,1637756062,1637792720,-83.2191,34.0382
Madison,IA,50033,Bevington,9.51,2.22,overcast clouds,1.94,1637759678,1637794181,-93.7928,41.363
Madison,ID,83440,Rexburg,0.47,-3.59,clear sky,-4.35,1637764420,1637798078,-111.789,43.81
Madison,IL,62001,Alhambra,16.02,13.05,overcast clouds,13.45,1637758314,1637793601,-89.7441,38.8822
Madison,IN,46001,Alexandria,11.19,7.21,scattered clouds,7.0,1637757548,1637792410,-85.6681,40.2561
Madison,KY,40385,Waco,10.19,0.01,overcast clouds,7.82,1637756800,1637792427,-84.1441,37.7426
Madison,MO,63645,Fredericktown,13.14,11.93,overcast clouds,11.27,1637758250,1637793949,-90.3362,37.4906
Madison,MS,39045,Camden,16.07,11.23,overcast clouds,12.98,1637757496,1637794479,-89.8698,32.7853
Madison,MT,59710,Alder,-4.58,-7.31,clear sky,-11.86,1637764740,1637797888,-112.0568,45.1939
Madison,NC,28743,Hot Springs,5.14,-1.79,broken clouds,-0.29,1637756225,1637792404,-82.9005,35.8082
Madison,NE,68701,Norfolk,3.01,2.46,scattered clouds,0.47,1637760661,1637794941,-97.4229,42.0329
Madison,NY,13030,Bridgeport,5.29,-1.49,broken clouds,0.1,1637755701,1637789601,-75.97,43.159
Madison,OH,43029,Irwin,9.17,5.13,scattered clouds,3.97,1637756997,1637791900,-83.4587,40.1284
Madison,TN,38301,Jackson,14.1,11.88,clear sky,11.16,1637757618,1637793850,-88.814,35.6102
Madison,TX,75852,Midway,22.53,20.81,overcast clouds,21.58,1637758672,1637796107,-95.7089,30.9806
Madison,VA,22989,Woodberry Forest,4.89,-0.16,clear sky,1.64,1637755434,1637790901,-78.1225,38.2912
Madison Parish,LA,71233,Delta,16.45,14.3,clear sky,15.28,1637757692,1637794791,-90.927,32.3257
Magoffin,KY,41464,Royalton,11.05,-0.4,scattered clouds,9.35,1637756520,1637792168,-83.0218,37.6751
Mahaska,IA,50027,Barnes City,12.4,5.53,overcast clouds,6.32,1637759381,1637793843,-92.4703,41.4883
Mahnomen,MN,56566,Naytahwaush,-10.12,-13.31,overcast clouds,-18.59,1637761201,1637793539,-95.6283,47.2601
Mahoning,OH,44401,Berlin Center,7.88,3.83,overcast clouds,2.46,1637756534,1637791151,-80.9341,41.0243
Major,OK,73663,Seiling,14.7,11.82,overcast clouds,10.86,1637760109,1637796195,-98.8875,36.1278
Malheur,OR,97901,Adrian,6.72,2.4,few clouds,2.61,1637765659,1637799371,-117.0602,43.6537
Manassas city,VA,20110,Manassas,5.09,-0.24,clear sky,2.32,1637755351,1637790680,-77.4878,38.7492
Manat Municipio,PR,00674,Manati,26.94,23.01,broken clouds,25.97,1637750276,1637790470,-66.48,18.43
Manatee,FL,34201,Bradenton,19.41,15.62,clear sky,17.36,1637755069,1637793354,-82.4705,27.4047
Manistee,MI,49613,Arcadia,8.4,5.25,clear sky,4.48,1637758405,1637791812,-86.2061,44.5232
Manitowoc,WI,53015,Cleveland,8.57,3.67,clear sky,4.54,1637758670,1637792296,-87.7673,43.9217
Marathon,WI,54401,Wausau,7.24,2.67,overcast clouds,5.74,1637759328,1637792569,-89.7066,44.9654
Marengo,AL,36732,Demopolis,12.23,7.9,clear sky,5.83,1637756971,1637794030,-87.8397,32.4908
Maricao Municipio,PR,00606,Maricao,24.32,20.4,broken clouds,22.99,1637750371,1637790615,-66.98,18.18
Maricopa,AZ,85003,Phoenix,22.58,18.2,broken clouds,19.5,1637762916,1637799722,-112.0774,33.4511
Maries,MO,65013,Belle,16.27,14.58,overcast clouds,15.21,1637758700,1637794169,-91.7303,38.2711
Marin,CA,94901,San Rafael,18.58,13.31,clear sky,15.08,1637766047,1637801599,-122.5105,37.9691
Marinette,WI,54102,Amberg,3.36,0.43,overcast clouds,-1.02,1637759011,1637792050,-87.9643,45.4989
Marion,AL,35543,Bear Creek,11.52,4.62,clear sky,8.08,1637757165,1637793788,-87.7396,34.1649
Marion,AR,72619,Bull Shoals,17.58,13.62,overcast clouds,14.46,1637758632,1637794651,-92.5938,36.371
Marion,FL,34420,Belleview,16.09,13.9,broken clouds,14.73,1637755157,1637793059,-82.0375,29.0531
Marion,GA,31058,Mauk,8.25,5.2,clear sky,6.23,1637756147,1637793202,-84.3999,32.509
Marion,IA,50044,Bussey,12.48,5.21,overcast clouds,6.42,1637759437,1637793991,-92.8963,41.2094
Marion,IL,62801,Centralia,14.59,11.93,scattered clouds,12.37,1637758114,1637793509,-89.1365,38.5241
Marion,IN,46107,Beech Grove,12.13,8.45,overcast clouds,9.05,1637757565,1637792597,-86.0933,39.7154
Marion,KS,66851,Florence,13.78,10.86,overcast clouds,10.08,1637759945,1637795422,-96.9346,38.2415
Marion,KY,40009,Bradfordsville,10.19,7.4,overcast clouds,5.74,1637756999,1637792707,-85.1436,37.4662
Marion,MO,63401,Hannibal,16.15,13.19,light intensity drizzle,13.92,1637758835,1637793868,-91.3839,39.7064
Marion,MS,39429,Columbia,16.81,12.97,clear sky,14.4,1637757287,1637794655,-89.7998,31.2559
Marion,OH,43302,Marion,7.84,5.39,clear sky,6.89,1637756990,1637791748,-83.1271,40.5876
Marion,OR,97002,Aurora,8.68,4.17,broken clouds,6.31,1637767328,1637800459,-122.8039,45.2284
Marion,SC,29519,Centenary,6.64,0.97,clear sky,3.05,1637755133,1637791794,-79.3537,34.027
Marion,TN,37340,Guild,8.55,3.32,few clouds,4.99,1637756744,1637793139,-85.5116,35.0178
Marion,TX,75630,Avinger,21.68,18.95,overcast clouds,20.7,1637758635,1637795601,-94.5795,32.8485
Marion,WV,26554,Fairmont,6.76,0.77,broken clouds,0.76,1637756121,1637791223,-80.2213,39.4941
Mariposa,CA,93623,Fish Camp,7.28,2.67,clear sky,3.58,1637765286,1637800982,-119.6404,37.4785
Marlboro,SC,29512,Bennettsville,6.21,1.01,clear sky,4.26,1637755293,1637791795,-79.6898,34.6255
Marquette,MI,49808,Big Bay,5.51,2.44,overcast clouds,-0.07,1637759213,1637791734,-87.7285,46.8158
Marquette,WI,53920,Briggsville,9.48,4.98,overcast clouds,5.24,1637759062,1637792775,-89.5803,43.6759
Marshall,AL,35016,Arab,10.84,4.39,overcast clouds,6.16,1637756886,1637793466,-86.4896,34.3283
Marshall,IA,50005,Albion,7.19,3.9,broken clouds,1.29,1637759610,1637793863,-92.9882,42.1143
Marshall,IL,61369,Toluca,11.45,8.73,overcast clouds,7.61,1637758501,1637793122,-89.1348,41.0046
Marshall,IN,46501,Argos,10.52,7.08,overcast clouds,7.46,1637757845,1637792393,-86.2506,41.2308
Marshall,KS,66403,Axtell,7.86,3.95,overcast clouds,1.16,1637760033,1637795014,-96.2676,39.8707
Marshall,KY,42025,Benton,14.11,12.43,overcast clouds,11.89,1637757686,1637793562,-88.3548,36.8806
Marshall,MN,56710,Alvarado,-11.41,-13.36,overcast clouds,-19.71,1637761727,1637793667,-96.9915,48.202
Marshall,MS,38611,Byhalia,15.91,12.19,clear sky,12.93,1637757726,1637794156,-89.6763,34.8854
Marshall,OK,73439,Kingston,21.17,19.26,overcast clouds,20.07,1637759291,1637795969,-96.712,33.9517
Marshall,SD,57232,Eden,-5.37,-9.63,scattered clouds,-12.46,1637761294,1637794284,-97.3741,45.6211
Marshall,TN,37034,Chapel Hill,11.73,7.91,clear sky,9.69,1637757110,1637793336,-86.6836,35.6354
Marshall,WV,26031,Benwood,5.7,0.71,clear sky,2.16,1637756325,1637791264,-80.7342,40.0181
Martin,FL,34956,Indiantown,22.94,18.84,broken clouds,20.51,1637754552,1637792916,-80.4803,27.0615
Martin,IN,47522,Crane,12.29,10.42,overcast clouds,10.17,1637757633,1637792917,-86.9002,38.8949
Martin,KY,41203,Beauty,11.36,1.77,clear sky,8.57,1637756404,1637792004,-82.439,37.8401
Martin,MN,56031,Fairmont,2.08,-2.55,overcast clouds,-5.59,1637760225,1637793950,-94.451,43.6376
Martin,NC,27840,Hamilton,2.68,-0.03,scattered clouds,0.7,1637754878,1637791020,-77.2097,35.9446
Martin,TX,79713,Ackerly,19.51,17.19,scattered clouds,18.33,1637760308,1637797355,-101.716,32.5273
Mason,IL,61532,Forest City,13.19,9.27,light rain,10.31,1637758565,1637793393,-89.8334,40.3594
Mason,KY,41034,Dover,10.18,7.28,clear sky,6.39,1637756875,1637792221,-83.8718,38.691
Mason,MI,49402,Branch,9.82,6.16,overcast clouds,5.77,1637758256,1637791878,-86.0345,43.9333
Mason,TX,76820,Art,19.87,15.6,broken clouds,18.74,1637759448,1637796935,-99.0486,30.767
Mason,WA,98524,Allyn,8.23,5.67,broken clouds,6.8,1637767763,1637800050,-122.8587,47.3571
Mason,WV,25106,Henderson,7.08,0.84,clear sky,2.81,1637756479,1637791784,-82.1364,38.8265
Massac,IL,62908,Belknap,14.53,13.51,overcast clouds,12.62,1637757893,1637793641,-88.9507,37.3266
Matagorda,TX,77414,Bay City,23.43,22.05,overcast clouds,23.02,1637758467,1637796412,-95.9173,28.8636
Matanuska-Susitna Borough,AK,99645,Palmer,-10.5,-14.99,overcast clouds,-18.49,1637778601,1637801757,-148.9872,61.6303
Mathews,VA,23021,Bohannon,4.45,0.0,broken clouds,-0.02,1637754879,1637790611,-76.3614,37.3905
Maui,HI,96708,Haiku,28.48,24.39,few clouds,25.98,1637772093,1637811775,-156.3,20.9071
Maunabo Municipio,PR,00707,Maunabo,26.2,23.93,few clouds,25.74,1637750094,1637790373,-65.9,18.0
Maury,TN,38401,Columbia,11.9,8.08,clear sky,9.13,1637757193,1637793423,-87.038,35.6156
Maverick,TX,78852,Eagle Pass,25.16,18.54,clear sky,23.76,1637759544,1637797526,-100.4818,28.7028
Mayagez Municipio,PR,00680,Mayaguez,27.28,23.36,scattered clouds,26.55,1637750412,1637790651,-67.14,18.2
Mayes,OK,74330,Adair,19.03,15.96,overcast clouds,17.25,1637759281,1637795288,-95.2732,36.4115
McClain,OK,73010,Blanchard,19.55,16.45,overcast clouds,17.63,1637759671,1637796035,-97.6401,35.1192
McCone,MT,59201,Wolf Point,-10.12,-11.27,clear sky,-12.94,1637763783,1637795759,-105.6293,48.1119
McCook,SD,57012,Canistota,-0.98,-1.86,overcast clouds,-8.34,1637760897,1637794640,-97.2889,43.5856
McCormick,SC,29821,Clarks Hill,7.25,3.62,scattered clouds,4.81,1637755754,1637792514,-82.1488,33.6505
McCracken,KY,42001,Paducah,13.97,12.96,few clouds,12.21,1637757786,1637793610,-88.6632,37.0634
McCreary,KY,42631,Marshes Siding,9.49,6.45,scattered clouds,7.16,1637756746,1637792652,-84.5025,36.7773
McCulloch,TX,76825,Brady,19.46,17.29,overcast clouds,18.76,1637759564,1637796957,-99.3372,31.1509
McCurtain,OK,74722,Battiest,18.55,17.61,overcast clouds,18.29,1637758921,1637795482,-94.9249,34.3934
McDonald,MO,64831,Anderson,18.15,16.22,overcast clouds,16.76,1637759116,1637795056,-94.4436,36.6506
McDonough,IL,61411,Adair,13.14,11.08,overcast clouds,11.18,1637758730,1637793550,-90.5037,40.3852
McDowell,NC,28749,Little Switzerland,2.09,-3.45,scattered clouds,-1.08,1637756037,1637792204,-82.0904,35.8493
McDowell,WV,24801,Welch,9.95,1.44,clear sky,2.77,1637756140,1637791858,-81.5846,37.4329
McDuffie,GA,30808,Dearing,7.0,3.42,clear sky,5.13,1637755782,1637792605,-82.3955,33.407
McHenry,IL,60012,Crystal Lake,11.12,8.24,overcast clouds,8.34,1637758514,1637792718,-88.3213,42.2662
McHenry,ND,58710,Anamoose,-13.01,-13.01,broken clouds,-20.01,1637762440,1637794520,-100.2529,47.8703
McIntosh,GA,31304,Crescent,11.97,6.08,clear sky,7.57,1637755295,1637792605,-81.3819,31.4951
